pedido_id,data_pedido,data_entrega,transportadora,cidade_origem,cidade_destino,prazo_estimado_dias,prazo_real_dias,custo_transporte,status_entrega
48262,17/08/2024,24/08/2024,Correios,Belo Horizonte,Campos Paulista,6,7,262.17,Entregue
66890,05/01/2024,18/01/2024,Loggi,Recife,Peixoto,10,13,296.78,Em trânsito
58717,10/09/2024,13/09/2024,Azul Cargo,Salvador,Viana,4,3,147.09,Entregue
32950,28/11/2024,04/12/2024,Jadlog,Salvador,Campos,7,6,187.37,Entregue
27750,14/07/2024,15/07/2024,Correios,Recife,Lima,2,1,79.43,Em trânsito
5898,25/03/2024,28/03/2024,Correios,São Paulo,Pinto,4,3,297.39,Entregue
30578,11/07/2024,19/07/2024,Azul Cargo,Belo Horizonte,Sales Paulista,8,8,248.52,Entregue
3581,25/04/2024,02/05/2024,Correios,São Paulo,Nogueira,7,7,282.42,Entregue
54914,22/10/2024,26/10/2024,Jadlog,São Paulo,Almeida Paulista,3,4,94.89,Entregue
36678,25/10/2024,30/10/2024,Jadlog,Belo Horizonte,Porto,3,5,247.24,Entregue
30377,12/01/2024,20/01/2024,Jadlog,Recife,Costa,7,8,217.02,Entregue
44502,15/09/2024,21/09/2024,Correios,São Paulo,Farias,6,6,24.26,Entregue
30534,10/05/2024,12/05/2024,Azul Cargo,Belo Horizonte,Farias,3,2,121.27,Entregue
8618,06/04/2024,17/04/2024,Azul Cargo,São Paulo,Souza,8,11,253.46,Em trânsito
60043,23/08/2024,02/09/2024,Loggi,Belo Horizonte,Araújo de Pinto,9,10,195.48,Entregue
25204,22/09/2024,03/10/2024,Jadlog,Recife,Barros,8,11,187.48,Entregue
16777,01/12/2024,07/12/2024,Azul Cargo,Curitiba,Silveira de Aragão,4,6,63.72,Entregue
6436,14/10/2024,18/10/2024,Jadlog,Recife,Cardoso dos Dourados,3,4,175.27,Entregue
35613,07/06/2024,14/06/2024,Jadlog,Curitiba,Aragão,7,7,197.23,Entregue
4066,17/03/2024,25/03/2024,Azul Cargo,Recife,Farias,5,8,284.5,Entregue
41568,19/12/2024,27/12/2024,Jadlog,Recife,Nogueira Paulista,5,8,268.7,Em trânsito
40673,14/11/2024,26/11/2024,Azul Cargo,Curitiba,Alves,10,12,279.19,Entregue
20067,02/05/2024,11/05/2024,Azul Cargo,Curitiba,Lima das Flores,7,9,93.87,Entregue
68030,03/11/2024,12/11/2024,Jadlog,São Paulo,Moreira do Norte,7,9,60.74,Entregue
32373,18/09/2024,22/09/2024,Correios,São Paulo,da Luz,5,4,96.67,Entregue
11266,13/12/2024,20/12/2024,Azul Cargo,Curitiba,Santos,5,7,275.79,Em trânsito
5467,26/01/2024,29/01/2024,Loggi,Recife,Moura,2,3,233.86,Entregue
6166,24/03/2024,06/04/2024,Azul Cargo,Recife,Lima,10,13,260.13,Entregue
24744,08/06/2024,14/06/2024,Loggi,Salvador,Rocha,7,6,185.25,Entregue
19335,11/04/2024,21/04/2024,Azul Cargo,Recife,Vieira do Sul,10,10,129.19,Entregue
41881,10/07/2024,22/07/2024,Loggi,Recife,da Conceição Grande,10,12,113.68,Entregue
42039,25/04/2024,28/04/2024,Jadlog,Curitiba,Sales de Fogaça,3,3,140.58,Entregue
32606,11/01/2024,18/01/2024,Azul Cargo,Salvador,Rocha,5,7,293.1,Entregue
40658,16/10/2024,25/10/2024,Azul Cargo,São Paulo,Freitas,10,9,220.69,Entregue
2400,13/11/2024,14/11/2024,Jadlog,Belo Horizonte,Moreira de Lima,2,1,292.92,Entregue
22533,21/02/2024,29/02/2024,Azul Cargo,Belo Horizonte,Ramos do Campo,6,8,100.0,Entregue
24896,01/02/2024,07/02/2024,Loggi,Salvador,da Luz,6,6,152.26,Em trânsito
53785,05/08/2024,16/08/2024,Correios,Belo Horizonte,da Mata,10,11,56.24,Entregue
843,07/12/2024,14/12/2024,Jadlog,Salvador,Silveira de Aragão,5,7,160.74,Entregue
22331,05/12/2024,16/12/2024,Correios,Recife,Castro do Norte,10,11,67.95,Entregue
66814,18/09/2024,27/09/2024,Azul Cargo,Belo Horizonte,Freitas de Moraes,6,9,135.11,Entregue
28166,06/09/2024,10/09/2024,Loggi,Curitiba,Ramos,5,4,195.0,Entregue
36419,26/03/2024,01/04/2024,Loggi,Belo Horizonte,Pinto de Minas,7,6,124.61,Entregue
54449,11/03/2024,20/03/2024,Correios,Belo Horizonte,Cardoso,10,9,138.46,Entregue
24379,14/07/2024,17/07/2024,Azul Cargo,Salvador,Lopes de da Cunha,4,3,289.94,Entregue
8664,11/07/2024,20/07/2024,Correios,Belo Horizonte,Lopes dos Dourados,8,9,267.08,Entregue
38054,19/11/2024,22/11/2024,Azul Cargo,Recife,Almeida,4,3,255.72,Entregue
837,14/12/2024,20/12/2024,Correios,Curitiba,da Mota,6,6,198.96,Entregue
39783,15/03/2024,23/03/2024,Loggi,Recife,Nogueira,9,8,29.87,Entregue
63142,25/12/2024,01/01/2025,Loggi,Curitiba,da Conceição,6,7,61.44,Entregue
54553,27/10/2024,28/10/2024,Jadlog,Curitiba,da Cunha Alegre,2,1,142.73,Entregue
39790,15/03/2024,18/03/2024,Jadlog,Curitiba,Carvalho,3,3,104.73,Entregue
24820,02/11/2024,15/11/2024,Correios,Belo Horizonte,Ribeiro,10,13,219.22,Entregue
13624,07/09/2024,17/09/2024,Loggi,Salvador,Lima das Flores,10,10,27.6,Entregue
12268,07/06/2024,14/06/2024,Loggi,Salvador,Cardoso de Goiás,7,7,299.08,Entregue
47937,15/11/2024,25/11/2024,Correios,Recife,Pinto de Goiás,10,10,221.61,Entregue
6431,10/10/2024,23/10/2024,Loggi,São Paulo,da Rosa de Duarte,10,13,149.4,Entregue
33262,15/08/2024,24/08/2024,Jadlog,São Paulo,Azevedo das Pedras,8,9,218.47,Entregue
58274,09/01/2024,14/01/2024,Correios,Salvador,Almeida do Norte,4,5,12.8,Entregue
2437,22/01/2024,27/01/2024,Loggi,Curitiba,Vieira,3,5,104.96,Entregue
59245,20/03/2024,27/03/2024,Jadlog,Recife,Ribeiro,8,7,290.35,Entregue
64929,16/11/2024,23/11/2024,Jadlog,Curitiba,Melo,5,7,236.84,Em trânsito
63511,21/11/2024,01/12/2024,Correios,Recife,Nunes,7,10,87.4,Entregue
29162,26/12/2024,04/01/2025,Jadlog,São Paulo,Freitas,6,9,164.63,Entregue
64803,07/02/2024,11/02/2024,Loggi,Salvador,das Neves,3,4,113.26,Entregue
30911,19/06/2024,25/06/2024,Loggi,Curitiba,Novaes,6,6,41.9,Entregue
22134,28/12/2024,09/01/2025,Correios,Salvador,Rocha,10,12,205.11,Entregue
51713,06/12/2024,18/12/2024,Azul Cargo,Recife,Teixeira,10,12,206.2,Entregue
11714,17/05/2024,27/05/2024,Jadlog,Curitiba,da Rocha da Serra,8,10,277.69,Entregue
36651,07/07/2024,14/07/2024,Correios,Curitiba,Azevedo,7,7,169.11,Entregue
21803,26/03/2024,06/04/2024,Loggi,Recife,Fernandes do Galho,8,11,202.99,Entregue
16814,07/03/2024,15/03/2024,Loggi,São Paulo,Mendes das Pedras,9,8,18.46,Entregue
7291,22/07/2024,02/08/2024,Azul Cargo,Curitiba,Pinto da Praia,9,11,63.84,Entregue
46141,05/08/2024,11/08/2024,Jadlog,Belo Horizonte,Duarte,3,6,149.14,Entregue
46213,08/10/2024,11/10/2024,Azul Cargo,Curitiba,Duarte,4,3,202.64,Entregue
33982,22/06/2024,26/06/2024,Correios,Curitiba,Lopes do Campo,4,4,36.78,Entregue
62111,24/04/2024,29/04/2024,Loggi,Curitiba,Teixeira,6,5,103.18,Entregue
23495,21/11/2024,04/12/2024,Azul Cargo,São Paulo,Vieira,10,13,17.3,Entregue
15681,23/03/2024,27/03/2024,Loggi,São Paulo,Barros da Prata,2,4,164.05,Em trânsito
30748,19/01/2024,25/01/2024,Correios,São Paulo,Melo,6,6,261.17,Entregue
24574,22/07/2024,30/07/2024,Correios,Curitiba,Barros de Cardoso,9,8,133.59,Entregue
64381,20/11/2024,29/11/2024,Jadlog,Salvador,Cavalcanti da Prata,6,9,271.0,Entregue
30692,01/11/2024,07/11/2024,Loggi,Recife,Alves das Pedras,6,6,92.92,Entregue
25043,03/05/2024,04/05/2024,Correios,Belo Horizonte,Costela,2,1,173.05,Entregue
22430,12/07/2024,20/07/2024,Azul Cargo,Recife,Fogaça,5,8,160.57,Em trânsito
11307,19/01/2024,29/01/2024,Azul Cargo,Recife,da Cruz,10,10,36.08,Entregue
29689,10/04/2024,13/04/2024,Azul Cargo,Curitiba,Rezende,3,3,115.29,Entregue
62588,22/04/2024,01/05/2024,Azul Cargo,Recife,Correia da Mata,6,9,242.71,Em trânsito
22178,20/03/2024,28/03/2024,Correios,Curitiba,Rocha,7,8,52.8,Em trânsito
47979,18/01/2024,27/01/2024,Loggi,Belo Horizonte,Monteiro da Prata,10,9,228.2,Entregue
31167,17/04/2024,26/04/2024,Azul Cargo,Recife,Jesus,8,9,127.34,Entregue
65110,10/04/2024,16/04/2024,Loggi,Curitiba,Lopes,5,6,126.46,Entregue
10811,25/01/2024,07/02/2024,Correios,Curitiba,Gomes do Oeste,10,13,21.51,Em trânsito
17952,01/07/2024,08/07/2024,Loggi,Recife,Pires do Sul,6,7,283.81,Entregue
23942,06/03/2024,10/03/2024,Jadlog,Recife,Mendes,5,4,106.6,Entregue
23013,08/11/2024,15/11/2024,Jadlog,Curitiba,Moura da Mata,5,7,296.33,Entregue
48843,02/03/2024,08/03/2024,Loggi,Recife,Lopes,3,6,280.46,Entregue
3285,11/12/2024,15/12/2024,Azul Cargo,Curitiba,da Luz,4,4,287.09,Entregue
25354,27/01/2024,04/02/2024,Azul Cargo,Recife,Mendes,6,8,271.13,Entregue
38239,05/07/2024,09/07/2024,Azul Cargo,Recife,da Rosa,4,4,129.18,Entregue
63893,15/05/2024,24/05/2024,Correios,São Paulo,Novaes,6,9,37.79,Entregue
16420,10/01/2024,18/01/2024,Azul Cargo,Curitiba,Viana de Fogaça,8,8,87.6,Entregue
40090,15/10/2024,17/10/2024,Correios,Salvador,Almeida do Norte,2,2,141.32,Entregue
14785,02/07/2024,03/07/2024,Loggi,Curitiba,Ribeiro,2,1,79.77,Entregue
62455,24/01/2024,01/02/2024,Correios,São Paulo,Oliveira Grande,8,8,269.76,Entregue
43916,06/06/2024,15/06/2024,Correios,Curitiba,da Paz Verde,7,9,253.19,Entregue
37611,19/04/2024,22/04/2024,Correios,Recife,Martins,2,3,108.76,Entregue
30326,06/10/2024,16/10/2024,Azul Cargo,Recife,Novaes de Ribeiro,9,10,79.99,Entregue
61347,20/10/2024,25/10/2024,Jadlog,Curitiba,Castro de Carvalho,3,5,130.11,Entregue
30114,23/08/2024,30/08/2024,Correios,Belo Horizonte,Oliveira,8,7,259.33,Entregue
23679,22/09/2024,29/09/2024,Correios,Curitiba,da Cunha do Campo,8,7,140.01,Entregue
62431,03/01/2024,06/01/2024,Loggi,Salvador,Silva,4,3,231.26,Entregue
14432,06/12/2024,10/12/2024,Loggi,Salvador,Alves das Pedras,3,4,132.61,Entregue
55322,18/08/2024,21/08/2024,Loggi,Salvador,Castro do Norte,2,3,49.51,Entregue
51438,12/05/2024,21/05/2024,Correios,Curitiba,Castro do Campo,7,9,180.91,Entregue
64885,13/08/2024,24/08/2024,Azul Cargo,São Paulo,Ramos,8,11,187.68,Entregue
57077,04/10/2024,09/10/2024,Azul Cargo,Belo Horizonte,Barros da Prata,6,5,216.22,Em trânsito
4606,03/02/2024,08/02/2024,Correios,Belo Horizonte,Moraes Grande,6,5,101.45,Entregue
60601,12/08/2024,18/08/2024,Azul Cargo,Belo Horizonte,Duarte,7,6,62.25,Em trânsito
50815,20/01/2024,28/01/2024,Jadlog,Curitiba,da Conceição,9,8,58.18,Em trânsito
47710,09/08/2024,14/08/2024,Jadlog,Curitiba,Alves do Amparo,2,5,192.57,Entregue
62558,06/04/2024,08/04/2024,Jadlog,Recife,da Cruz,2,2,246.14,Entregue
64574,11/11/2024,15/11/2024,Azul Cargo,Recife,Ferreira do Norte,3,4,165.8,Entregue
34187,03/08/2024,09/08/2024,Azul Cargo,São Paulo,da Luz,6,6,201.99,Entregue
67133,01/07/2024,12/07/2024,Correios,Belo Horizonte,da Mota,8,11,152.64,Entregue
21496,10/10/2024,16/10/2024,Jadlog,Salvador,Lopes,5,6,165.23,Entregue
15551,13/10/2024,20/10/2024,Jadlog,Curitiba,Cavalcanti do Sul,5,7,50.78,Entregue
26874,01/09/2024,06/09/2024,Jadlog,Recife,Teixeira,2,5,157.85,Entregue
27195,22/02/2024,01/03/2024,Azul Cargo,São Paulo,Rodrigues,8,8,31.11,Entregue
47495,25/06/2024,02/07/2024,Azul Cargo,Belo Horizonte,Cavalcanti Alegre,8,7,112.84,Entregue
18811,27/06/2024,30/06/2024,Loggi,São Paulo,Souza,2,3,222.04,Entregue
29499,20/11/2024,27/11/2024,Jadlog,Recife,Campos,7,7,123.54,Entregue
56062,04/03/2024,12/03/2024,Jadlog,Belo Horizonte,Santos dos Dourados,6,8,266.32,Entregue
963,07/07/2024,08/07/2024,Azul Cargo,Curitiba,Lopes,2,1,140.34,Entregue
7480,28/07/2024,05/08/2024,Azul Cargo,Salvador,Barbosa,9,8,31.78,Entregue
2692,17/07/2024,25/07/2024,Correios,Salvador,Santos de da Conceição,8,8,139.91,Entregue
56786,04/03/2024,15/03/2024,Correios,Curitiba,Oliveira das Pedras,10,11,130.57,Entregue
1991,08/03/2024,18/03/2024,Loggi,Salvador,Costela,9,10,274.31,Entregue
58358,06/07/2024,10/07/2024,Correios,Belo Horizonte,Ribeiro de Fogaça,2,4,223.18,Em trânsito
40975,24/05/2024,04/06/2024,Jadlog,Salvador,da Paz do Sul,10,11,139.95,Entregue
31830,20/02/2024,27/02/2024,Azul Cargo,Recife,das Neves de Moreira,7,7,152.79,Entregue
63928,20/06/2024,01/07/2024,Loggi,Salvador,Melo,9,11,240.31,Entregue
64961,24/01/2024,02/02/2024,Azul Cargo,São Paulo,da Cunha Alegre,8,9,185.36,Entregue
17690,11/01/2024,23/01/2024,Jadlog,Curitiba,Pereira,9,12,96.63,Entregue
17507,14/03/2024,19/03/2024,Loggi,Curitiba,da Costa,6,5,179.26,Entregue
7174,22/11/2024,27/11/2024,Jadlog,São Paulo,Duarte,4,5,147.93,Entregue
65605,23/04/2024,25/04/2024,Jadlog,Curitiba,Sales do Oeste,2,2,165.16,Entregue
34510,02/04/2024,04/04/2024,Loggi,Belo Horizonte,Lopes do Campo,3,2,213.82,Entregue
1932,01/01/2024,08/01/2024,Azul Cargo,São Paulo,Pires do Amparo,8,7,211.67,Entregue
14322,17/05/2024,29/05/2024,Jadlog,Recife,da Mota da Mata,10,12,244.46,Entregue
9890,21/12/2024,01/01/2025,Loggi,Salvador,Nascimento Paulista,9,11,103.79,Entregue
61646,22/03/2024,30/03/2024,Azul Cargo,Curitiba,da Rosa Verde,9,8,298.01,Entregue
6351,25/08/2024,05/09/2024,Jadlog,São Paulo,Costa,10,11,196.14,Entregue
9094,06/07/2024,10/07/2024,Correios,Recife,Moreira,2,4,278.27,Entregue
38559,09/11/2024,12/11/2024,Loggi,Belo Horizonte,Peixoto de Lima,3,3,218.38,Entregue
23481,16/10/2024,24/10/2024,Azul Cargo,Curitiba,Jesus dos Dourados,6,8,292.58,Entregue
29097,15/09/2024,22/09/2024,Azul Cargo,Curitiba,Teixeira,8,7,52.1,Entregue
54314,17/06/2024,25/06/2024,Azul Cargo,Salvador,Farias,8,8,185.1,Entregue
37273,13/08/2024,19/08/2024,Loggi,Belo Horizonte,Caldeira de das Neves,6,6,10.08,Entregue
21329,28/06/2024,04/07/2024,Jadlog,Curitiba,da Mota do Sul,5,6,32.5,Devolvido
45641,22/12/2024,27/12/2024,Azul Cargo,Salvador,Dias de Moraes,3,5,34.78,Em trânsito
12320,28/09/2024,02/10/2024,Loggi,Belo Horizonte,das Neves de Minas,2,4,120.42,Entregue
55911,12/09/2024,18/09/2024,Loggi,Recife,Araújo,3,6,193.22,Entregue
61769,23/11/2024,01/12/2024,Loggi,Belo Horizonte,da Mota das Pedras,5,8,144.54,Entregue
3426,09/10/2024,15/10/2024,Azul Cargo,São Paulo,da Luz,4,6,288.8,Entregue
56826,04/06/2024,14/06/2024,Loggi,São Paulo,Fogaça de Goiás,8,10,260.19,Entregue
66260,18/08/2024,27/08/2024,Azul Cargo,São Paulo,Rezende de Rezende,10,9,147.84,Entregue
42667,13/09/2024,17/09/2024,Jadlog,Curitiba,Nogueira do Campo,3,4,33.19,Entregue
29263,01/06/2024,05/06/2024,Loggi,Salvador,Souza do Sul,5,4,64.41,Em trânsito
41235,05/04/2024,06/04/2024,Loggi,Recife,Ramos,2,1,69.55,Entregue
19194,13/09/2024,20/09/2024,Correios,Salvador,Campos,6,7,253.34,Entregue
52375,27/08/2024,02/09/2024,Loggi,Salvador,Mendes,3,6,279.31,Entregue
63390,12/04/2024,13/04/2024,Loggi,Curitiba,da Luz de Peixoto,2,1,157.3,Entregue
56014,25/12/2024,04/01/2025,Jadlog,São Paulo,da Costa das Pedras,7,10,113.36,Entregue
22705,03/02/2024,16/02/2024,Jadlog,Salvador,Teixeira,10,13,298.1,Entregue
13505,20/01/2024,23/01/2024,Azul Cargo,Curitiba,Barbosa,3,3,79.75,Entregue
54653,01/03/2024,07/03/2024,Correios,Salvador,da Cunha,4,6,266.25,Entregue
41230,19/04/2024,28/04/2024,Jadlog,São Paulo,Nogueira Paulista,10,9,54.15,Entregue
13967,06/07/2024,13/07/2024,Jadlog,São Paulo,Pires,6,7,94.62,Entregue
23895,06/12/2024,13/12/2024,Jadlog,Curitiba,Almeida de Minas,4,7,291.37,Entregue
60562,12/07/2024,14/07/2024,Loggi,Recife,Cardoso,3,2,221.54,Entregue
63810,19/03/2024,29/03/2024,Jadlog,Salvador,Fogaça,8,10,153.03,Entregue
64576,18/11/2024,20/11/2024,Correios,Curitiba,Correia dos Dourados,3,2,47.38,Entregue
58994,23/10/2024,28/10/2024,Azul Cargo,Recife,da Mota Grande,2,5,127.3,Entregue
48307,23/09/2024,26/09/2024,Jadlog,São Paulo,Campos de Nogueira,4,3,274.76,Entregue
15166,15/02/2024,23/02/2024,Loggi,São Paulo,Jesus,5,8,225.52,Entregue
1323,23/03/2024,30/03/2024,Jadlog,Salvador,Azevedo,6,7,139.9,Em trânsito
60361,10/02/2024,16/02/2024,Loggi,Belo Horizonte,Souza do Galho,4,6,93.95,Entregue
8669,11/08/2024,21/08/2024,Jadlog,São Paulo,Ferreira,10,10,101.4,Entregue
26044,25/08/2024,02/09/2024,Jadlog,Belo Horizonte,da Cruz,5,8,285.24,Em trânsito
37447,14/06/2024,21/06/2024,Jadlog,Curitiba,Gomes,5,7,129.2,Entregue
15945,03/07/2024,11/07/2024,Azul Cargo,Belo Horizonte,da Costa das Pedras,9,8,187.8,Entregue
21983,27/02/2024,09/03/2024,Correios,Recife,Fernandes do Campo,9,11,255.87,Entregue
15979,20/09/2024,26/09/2024,Correios,Curitiba,Melo,5,6,89.03,Entregue
55350,05/10/2024,11/10/2024,Correios,Recife,Fernandes de Santos,6,6,72.54,Entregue
58972,04/09/2024,13/09/2024,Correios,Recife,Freitas de Minas,6,9,284.24,Entregue
67721,07/02/2024,11/02/2024,Correios,Recife,Melo,3,4,174.4,Entregue
54131,20/06/2024,25/06/2024,Correios,Curitiba,Cardoso,6,5,63.26,Entregue
15113,06/01/2024,08/01/2024,Loggi,Salvador,Lima do Campo,2,2,21.01,Entregue
62973,05/03/2024,16/03/2024,Azul Cargo,Salvador,Rodrigues de Cavalcanti,9,11,75.95,Entregue
18717,25/03/2024,02/04/2024,Loggi,São Paulo,Cardoso dos Dourados,9,8,273.75,Em trânsito
52036,21/09/2024,29/09/2024,Azul Cargo,Salvador,Correia da Mata,5,8,286.24,Entregue
64738,03/10/2024,12/10/2024,Correios,Salvador,Fogaça,10,9,286.54,Entregue
3900,03/04/2024,13/04/2024,Jadlog,Curitiba,Cardoso,10,10,25.97,Entregue
28011,12/10/2024,19/10/2024,Correios,Belo Horizonte,Souza,6,7,74.36,Entregue
35034,14/05/2024,24/05/2024,Jadlog,Salvador,Pinto de Gomes,10,10,161.17,Entregue
20348,20/12/2024,25/12/2024,Jadlog,Curitiba,da Costa Verde,2,5,180.29,Entregue
14505,01/05/2024,09/05/2024,Azul Cargo,Belo Horizonte,Jesus,5,8,102.15,Entregue
8007,03/06/2024,07/06/2024,Jadlog,Salvador,Silva,5,4,12.05,Entregue
49285,06/08/2024,13/08/2024,Azul Cargo,Salvador,Moura do Campo,4,7,169.26,Entregue
55738,20/05/2024,21/05/2024,Jadlog,Curitiba,Caldeira Verde,2,1,236.35,Entregue
36442,08/05/2024,12/05/2024,Azul Cargo,Salvador,Freitas de Minas,5,4,15.41,Entregue
55790,05/06/2024,17/06/2024,Loggi,Curitiba,Lima das Flores,9,12,187.99,Entregue
37527,28/11/2024,04/12/2024,Azul Cargo,Curitiba,Silva de Minas,7,6,36.66,Entregue
16810,12/03/2024,17/03/2024,Correios,São Paulo,Cardoso,6,5,273.96,Entregue
43416,05/03/2024,09/03/2024,Jadlog,Belo Horizonte,Lima,4,4,31.42,Entregue
13078,05/09/2024,11/09/2024,Loggi,Recife,da Luz dos Dourados,7,6,110.65,Entregue
1296,08/03/2024,17/03/2024,Correios,Recife,Oliveira das Pedras,8,9,17.67,Entregue
20566,08/02/2024,18/02/2024,Azul Cargo,Recife,Vieira do Norte,7,10,55.3,Entregue
41017,16/08/2024,18/08/2024,Azul Cargo,Belo Horizonte,Lopes,3,2,282.5,Entregue
37863,21/09/2024,25/09/2024,Azul Cargo,Salvador,da Cunha,4,4,97.58,Entregue
1444,13/06/2024,19/06/2024,Loggi,Belo Horizonte,Ramos,4,6,284.06,Em trânsito
59837,27/07/2024,30/07/2024,Jadlog,Belo Horizonte,Cardoso,3,3,257.43,Em trânsito
14859,09/11/2024,20/11/2024,Azul Cargo,São Paulo,Gomes do Oeste,8,11,104.68,Entregue
27171,08/02/2024,16/02/2024,Correios,São Paulo,Moura,5,8,102.03,Entregue
37415,24/04/2024,04/05/2024,Jadlog,Belo Horizonte,da Luz,9,10,141.68,Entregue
20110,20/06/2024,25/06/2024,Correios,Salvador,Monteiro da Prata,4,5,61.57,Entregue
50883,13/05/2024,17/05/2024,Loggi,Recife,da Cunha Alegre,3,4,13.76,Em trânsito
43111,10/10/2024,19/10/2024,Correios,Belo Horizonte,Novaes,7,9,155.41,Entregue
35388,17/01/2024,23/01/2024,Correios,Salvador,Azevedo Paulista,5,6,137.77,Entregue
6331,20/07/2024,27/07/2024,Jadlog,Curitiba,Alves de Vieira,8,7,175.28,Entregue
10242,13/01/2024,18/01/2024,Correios,Curitiba,da Costa de Cardoso,6,5,128.47,Devolvido
21477,01/09/2024,12/09/2024,Loggi,Recife,Dias de Moraes,8,11,144.06,Entregue
24433,19/10/2024,25/10/2024,Azul Cargo,Curitiba,Lima,6,6,233.51,Entregue
38716,14/09/2024,27/09/2024,Correios,Belo Horizonte,Mendes,10,13,229.34,Entregue
47885,15/08/2024,28/08/2024,Jadlog,Belo Horizonte,da Cruz,10,13,115.49,Entregue
52701,27/04/2024,02/05/2024,Loggi,São Paulo,Cunha,4,5,48.53,Entregue
22096,18/09/2024,25/09/2024,Loggi,Belo Horizonte,Barbosa do Oeste,8,7,69.6,Entregue
53345,14/01/2024,22/01/2024,Correios,Belo Horizonte,Martins de Minas,5,8,188.21,Entregue
12609,25/02/2024,03/03/2024,Correios,Curitiba,da Rocha,8,7,89.34,Em trânsito
27293,19/05/2024,27/05/2024,Correios,Salvador,Santos Grande,5,8,31.93,Entregue
15913,27/06/2024,04/07/2024,Azul Cargo,Belo Horizonte,Cardoso,4,7,162.64,Entregue
10370,27/10/2024,02/11/2024,Azul Cargo,São Paulo,Nogueira,7,6,293.62,Entregue
65160,15/05/2024,21/05/2024,Loggi,São Paulo,Moreira do Amparo,4,6,56.67,Entregue
57547,18/12/2024,21/12/2024,Correios,Salvador,Fogaça do Galho,3,3,155.9,Entregue
32833,15/03/2024,23/03/2024,Azul Cargo,Salvador,Cardoso das Flores,9,8,56.47,Entregue
47257,08/01/2024,10/01/2024,Correios,São Paulo,Duarte de Minas,2,2,248.67,Entregue
67567,10/03/2024,17/03/2024,Loggi,Salvador,Silveira,7,7,290.41,Em trânsito
46769,02/05/2024,12/05/2024,Correios,Belo Horizonte,Novaes de Ribeiro,9,10,228.78,Entregue
39743,09/02/2024,15/02/2024,Jadlog,Salvador,da Mata,6,6,157.27,Entregue
11788,19/10/2024,21/10/2024,Jadlog,Curitiba,Teixeira da Prata,2,2,129.47,Entregue
29026,04/05/2024,06/05/2024,Jadlog,Salvador,Barros de Novaes,3,2,203.55,Entregue
3990,07/10/2024,13/10/2024,Loggi,Curitiba,Castro de Goiás,6,6,85.81,Entregue
15279,14/04/2024,18/04/2024,Jadlog,Recife,das Neves,5,4,174.39,Entregue
51115,18/08/2024,22/08/2024,Correios,Curitiba,Costela,2,4,151.58,Entregue
27584,18/12/2024,19/12/2024,Correios,Salvador,Ramos,2,1,254.61,Entregue
11635,19/11/2024,25/11/2024,Azul Cargo,Curitiba,Nascimento dos Dourados,7,6,281.46,Entregue
52387,28/09/2024,09/10/2024,Jadlog,São Paulo,Silva de Gonçalves,9,11,90.96,Entregue
36444,20/05/2024,02/06/2024,Correios,Recife,da Mota de Fogaça,10,13,174.31,Entregue
35306,20/09/2024,23/09/2024,Loggi,Curitiba,Martins,3,3,29.15,Entregue
968,01/08/2024,05/08/2024,Jadlog,Belo Horizonte,Cardoso das Flores,5,4,237.81,Entregue
49015,04/02/2024,09/02/2024,Azul Cargo,Salvador,Santos de da Conceição,3,5,196.08,Entregue
50823,04/01/2024,11/01/2024,Correios,Belo Horizonte,Teixeira Paulista,4,7,297.24,Entregue
39232,28/06/2024,30/06/2024,Correios,Recife,Silveira dos Dourados,2,2,70.58,Entregue
36035,15/11/2024,17/11/2024,Correios,Curitiba,da Rosa,2,2,240.66,Entregue
20287,12/10/2024,13/10/2024,Correios,São Paulo,Fogaça da Praia,2,1,215.81,Entregue
26464,03/12/2024,05/12/2024,Correios,Belo Horizonte,Nogueira,3,2,118.6,Entregue
53894,23/03/2024,29/03/2024,Jadlog,Salvador,da Conceição da Mata,3,6,35.62,Entregue
29561,25/01/2024,05/02/2024,Jadlog,Belo Horizonte,Cavalcanti da Prata,9,11,296.09,Entregue
1812,27/06/2024,08/07/2024,Correios,Recife,Aragão de Moreira,9,11,235.82,Em trânsito
885,28/03/2024,30/03/2024,Correios,Salvador,da Costa Grande,2,2,91.17,Entregue
48302,12/09/2024,16/09/2024,Loggi,Curitiba,Pires do Sul,3,4,272.62,Entregue
10244,19/01/2024,22/01/2024,Jadlog,Recife,da Conceição Grande,4,3,72.35,Entregue
5891,09/03/2024,18/03/2024,Correios,Belo Horizonte,Nogueira,7,9,168.35,Entregue
23836,28/08/2024,02/09/2024,Correios,Belo Horizonte,da Conceição da Mata,6,5,188.82,Entregue
18875,13/07/2024,21/07/2024,Jadlog,Recife,Ribeiro dos Dourados,6,8,183.38,Entregue
31292,03/12/2024,15/12/2024,Azul Cargo,Curitiba,Gomes da Serra,10,12,260.49,Entregue
24633,17/11/2024,24/11/2024,Correios,Salvador,Carvalho,6,7,131.55,Entregue
57325,10/02/2024,15/02/2024,Azul Cargo,São Paulo,Lopes,2,5,112.16,Entregue
37785,28/03/2024,31/03/2024,Loggi,Belo Horizonte,Santos da Prata,2,3,140.83,Entregue
40382,03/01/2024,10/01/2024,Azul Cargo,Salvador,Almeida do Amparo,8,7,108.01,Entregue
54398,18/12/2024,28/12/2024,Correios,São Paulo,Lopes,7,10,95.37,Entregue
