venda_id;data_venda;produto_id;loja_id;cliente_id;quantidade_vendida;valor_unitario;valor_total;forma_pagamento;canal_venda
17824;03/11/2024;82;3;70;3;881.87;2645.61;Cartão;Loja Física
17825;04/11/2024;82;1;213;1;848.48;848.48;Cartão;Loja Física
17826;06/11/2024;82;2;232;1;817.01;817.01;Cartão;E-commerce
17827;18/11/2024;82;3;389;3;913.32;2739.96;Dinheiro;Loja Física
17828;20/11/2024;82;1;128;1;826.32;826.32;Cartão;Loja Física
17829;20/11/2024;82;2;238;2;926.97;1853.94;Cartão;Loja Física
17830;23/11/2024;82;3;218;1;920.11;920.11;Pix;Loja Física
17831;05/11/2024;82;3;637;5;784.41;3922.05;Cartão;Loja Física
17832;09/11/2024;82;1;293;1;894.95;894.95;Cartão;E-commerce
17833;26/11/2024;82;2;181;1;843.12;843.12;Cartão;Telefone
17834;09/12/2024;82;1;661;1;780.55;780.55;Cartão;E-commerce
17835;06/12/2024;82;2;150;3;870.03;2610.09;Cartão;E-commerce
17836;19/12/2024;82;3;380;1;911.4;911.4;Pix;Loja Física
17837;11/12/2024;82;2;751;1;919.93;919.93;Cartão;Loja Física
17838;19/12/2024;82;2;603;1;902.65;902.65;Cartão;Loja Física
17839;02/12/2024;82;3;269;1;902.98;902.98;Cartão;E-commerce
17840;08/12/2024;82;2;367;1;983.9;983.9;Pix;E-commerce
17841;11/12/2024;82;2;753;1;981.78;981.78;Cartão;E-commerce
17842;21/12/2024;82;2;749;3;981.88;2945.64;Pix;E-commerce
17843;24/12/2024;82;2;478;1;951.7;951.7;Cartão;E-commerce
17844;11/01/2024;83;1;259;4;2462.53;9850.12;Cartão;E-commerce
17845;03/01/2024;83;2;600;2;2450.9;4901.8;Pix;Loja Física
17846;15/01/2024;83;3;69;1;2295.83;2295.83;Dinheiro;Telefone
17847;07/01/2024;83;1;137;2;2264.96;4529.92;Cartão;Loja Física
17848;12/01/2024;83;1;678;1;1986.16;1986.16;Cartão;Loja Física
17849;10/01/2024;83;1;165;3;2371.05;7113.15;Pix;Loja Física
17850;28/01/2024;83;2;295;1;1997.6;1997.6;Dinheiro;E-commerce
17851;16/01/2024;83;1;140;1;2520.3;2520.3;Pix;E-commerce
17852;08/01/2024;83;2;328;2;2310.8;4621.6;Cartão;Loja Física
17853;04/01/2024;83;3;302;1;2344.93;2344.93;Cartão;E-commerce
17854;04/01/2024;83;2;670;1;2022.82;2022.82;Cartão;Telefone
17855;28/01/2024;83;2;178;1;2104.26;2104.26;Cartão;Loja Física
17856;22/01/2024;83;1;29;1;2033.46;2033.46;Cartão;Loja Física
17857;25/02/2024;83;1;38;1;2209.95;2209.95;Cartão;Telefone
17858;03/02/2024;83;3;379;1;2416.44;2416.44;Cartão;E-commerce
17859;16/02/2024;83;3;633;1;2363.2;2363.2;Cartão;Loja Física
17860;15/02/2024;83;2;459;2;2037.17;4074.34;Pix;Loja Física
17861;21/02/2024;83;2;66;1;2140.71;2140.71;Pix;Loja Física
17862;19/02/2024;83;3;708;3;2464.73;7394.19;Pix;E-commerce
17863;14/02/2024;83;2;488;1;2468.94;2468.94;Cartão;Loja Física
17864;23/02/2024;83;2;557;1;2095.58;2095.58;Pix;Loja Física
17865;27/02/2024;83;1;238;1;2035.84;2035.84;Dinheiro;Loja Física
17866;11/02/2024;83;1;164;1;2209.7;2209.7;Cartão;Telefone
17867;10/02/2024;83;1;308;2;2230.46;4460.92;Pix;Loja Física
17868;09/02/2024;83;1;446;3;2319.83;6959.49;Dinheiro;Loja Física
17869;21/02/2024;83;2;56;1;2036.17;2036.17;Cartão;Loja Física
17870;16/02/2024;83;2;133;4;2462.49;9849.96;Cartão;E-commerce
17871;15/02/2024;83;3;564;1;2187.93;2187.93;Pix;Telefone
17872;01/02/2024;83;1;27;1;2363.7;2363.7;Cartão;E-commerce
17873;24/02/2024;83;1;389;1;2127.92;2127.92;Pix;Loja Física
17874;05/02/2024;83;1;120;3;2397.57;7192.71;Cartão;Loja Física
17875;04/02/2024;83;3;149;3;2379.75;7139.25;Pix;E-commerce
17876;03/03/2024;83;3;466;1;2216.38;2216.38;Cartão;Loja Física
17877;25/03/2024;83;3;366;1;2053.07;2053.07;Cartão;Loja Física
17878;15/03/2024;83;3;798;2;2511.78;5023.56;Cartão;Loja Física
17879;09/03/2024;83;1;252;1;2369.56;2369.56;Dinheiro;Loja Física
17880;28/03/2024;83;3;784;2;2467.04;4934.08;Cartão;Loja Física
17881;07/03/2024;83;1;636;4;2486.66;9946.64;Cartão;Loja Física
17882;02/03/2024;83;2;192;1;2493.81;2493.81;Cartão;E-commerce
17883;22/03/2024;83;1;659;3;2310.23;6930.69;Cartão;E-commerce
17884;12/03/2024;83;1;267;2;2492.05;4984.1;Cartão;Loja Física
17885;01/03/2024;83;1;583;1;2333.05;2333.05;Cartão;Loja Física
17886;17/03/2024;83;2;153;1;2211.7;2211.7;Cartão;E-commerce
17887;13/03/2024;83;3;314;1;2049.03;2049.03;Pix;Loja Física
17888;23/03/2024;83;1;79;1;2243.41;2243.41;Cartão;E-commerce
17889;26/03/2024;83;1;722;1;2048.08;2048.08;Pix;Loja Física
17890;03/03/2024;83;1;723;1;2264.35;2264.35;Cartão;Loja Física
17891;04/03/2024;83;2;552;1;2080.33;2080.33;Cartão;E-commerce
17892;04/04/2024;83;2;80;1;2480.39;2480.39;Pix;E-commerce
17893;13/04/2024;83;1;44;1;2189.49;2189.49;Pix;Loja Física
17894;17/04/2024;83;1;490;1;2196.34;2196.34;Cartão;E-commerce
17895;13/04/2024;83;1;488;4;2442.17;9768.68;Cartão;Loja Física
17896;26/04/2024;83;2;513;1;2498.98;2498.98;Boleto;E-commerce
17897;09/04/2024;83;1;71;1;2041.67;2041.67;Pix;E-commerce
17898;11/04/2024;83;3;23;1;2334.84;2334.84;Cartão;Telefone
17899;18/04/2024;83;1;341;4;2168.4;8673.6;Cartão;Telefone
17900;07/04/2024;83;1;540;1;1999.72;1999.72;Dinheiro;E-commerce
17901;10/04/2024;83;3;570;1;2405.79;2405.79;Dinheiro;E-commerce
17902;01/04/2024;83;2;64;4;2156.9;8627.6;Cartão;E-commerce
17903;22/04/2024;83;2;722;1;2084.54;2084.54;Cartão;Loja Física
17904;05/04/2024;83;2;486;1;2511.69;2511.69;Cartão;Telefone
17905;10/04/2024;83;3;673;4;2488.59;9954.36;Cartão;Telefone
17906;17/04/2024;83;2;35;5;2023.41;10117.05;Pix;Loja Física
17907;06/04/2024;83;3;455;5;2012.06;10060.3;Dinheiro;E-commerce
17908;19/04/2024;83;2;112;2;2293.95;4587.9;Cartão;E-commerce
17909;19/04/2024;83;2;48;2;2291.8;4583.6;Dinheiro;E-commerce
17910;13/04/2024;83;2;329;1;1988.83;1988.83;Pix;E-commerce
17911;20/04/2024;83;3;127;3;2261.4;6784.2;Dinheiro;E-commerce
17912;07/05/2024;83;2;305;1;2110.45;2110.45;Pix;Telefone
17913;22/05/2024;83;1;739;1;2009.92;2009.92;Cartão;Loja Física
17914;20/05/2024;83;1;53;1;2020.5;2020.5;Cartão;E-commerce
17915;10/05/2024;83;2;398;2;2409.66;4819.32;Cartão;Loja Física
17916;02/05/2024;83;1;218;1;2482.35;2482.35;Pix;Loja Física
17917;03/05/2024;83;3;731;1;2247.71;2247.71;Cartão;Loja Física
17918;26/05/2024;83;3;133;4;2270.16;9080.64;Cartão;Loja Física
17919;23/05/2024;83;2;258;1;2057.0;2057.0;Pix;E-commerce
17920;12/05/2024;83;2;619;1;2456.18;2456.18;Cartão;Loja Física
17921;27/05/2024;83;2;330;1;2115.02;2115.02;Cartão;Loja Física
17922;10/05/2024;83;2;523;2;2422.87;4845.74;Dinheiro;Loja Física
17923;12/05/2024;83;3;27;1;2354.59;2354.59;Cartão;E-commerce
17924;03/05/2024;83;2;752;1;2521.73;2521.73;Cartão;Telefone
17925;09/05/2024;83;1;308;1;2144.07;2144.07;Cartão;E-commerce
17926;19/05/2024;83;2;767;5;2330.12;11650.6;Pix;Loja Física
17927;01/05/2024;83;3;191;1;2503.27;2503.27;Cartão;E-commerce
17928;22/05/2024;83;1;63;1;2192.51;2192.51;Cartão;Loja Física
17929;08/06/2024;83;1;555;1;2109.79;2109.79;Cartão;E-commerce
17930;21/06/2024;83;1;171;1;2242.13;2242.13;Cartão;E-commerce
17931;27/06/2024;83;1;515;2;2035.14;4070.28;Cartão;E-commerce
17932;27/06/2024;83;2;369;5;2146.38;10731.9;Cartão;E-commerce
17933;06/06/2024;83;3;523;3;2049.06;6147.18;Pix;Loja Física
17934;22/06/2024;83;2;315;1;2295.13;2295.13;Cartão;E-commerce
17935;11/06/2024;83;2;127;2;1986.21;3972.42;Cartão;E-commerce
17936;27/06/2024;83;3;426;1;2275.81;2275.81;Pix;Loja Física
17937;13/06/2024;83;2;669;2;2108.5;4217.0;Cartão;Loja Física
17938;11/06/2024;83;2;612;1;2405.17;2405.17;Cartão;Loja Física
17939;06/06/2024;83;2;231;1;2260.16;2260.16;Cartão;Loja Física
17940;12/06/2024;83;3;1;1;2194.75;2194.75;Cartão;E-commerce
17941;21/06/2024;83;2;646;1;2314.16;2314.16;Cartão;Loja Física
17942;01/06/2024;83;1;480;1;2021.35;2021.35;Cartão;Loja Física
17943;23/06/2024;83;2;134;3;2260.01;6780.03;Cartão;E-commerce
17944;12/07/2024;83;3;565;4;2105.21;8420.84;Boleto;Loja Física
17945;09/07/2024;83;3;427;4;2511.92;10047.68;Cartão;E-commerce
17946;22/07/2024;83;1;764;1;2390.82;2390.82;Cartão;E-commerce
17947;05/07/2024;83;1;611;1;2118.63;2118.63;Cartão;E-commerce
17948;13/07/2024;83;2;770;2;2122.54;4245.08;Pix;E-commerce
17949;05/07/2024;83;1;504;1;2207.21;2207.21;Pix;Telefone
17950;03/07/2024;83;3;347;2;2002.62;4005.24;Cartão;E-commerce
17951;21/07/2024;83;3;751;4;2433.75;9735.0;Cartão;Loja Física
17952;01/07/2024;83;1;642;1;2085.64;2085.64;Cartão;Loja Física
17953;08/07/2024;83;1;191;1;2443.43;2443.43;Cartão;Loja Física
17954;01/07/2024;83;2;365;4;2437.52;9750.08;Pix;E-commerce
17955;10/07/2024;83;1;636;3;2414.55;7243.65;Boleto;E-commerce
17956;10/07/2024;83;1;671;1;2481.46;2481.46;Cartão;Loja Física
17957;17/07/2024;83;3;234;2;2010.98;4021.96;Cartão;Loja Física
17958;21/07/2024;83;3;178;2;2176.25;4352.5;Dinheiro;Loja Física
17959;11/07/2024;83;2;694;3;2111.93;6335.79;Boleto;E-commerce
17960;05/07/2024;83;3;181;2;2098.06;4196.12;Cartão;Loja Física
17961;01/08/2024;83;3;557;3;2106.49;6319.47;Pix;E-commerce
17962;20/08/2024;83;2;308;1;2298.06;2298.06;Pix;Loja Física
17963;20/08/2024;83;2;615;4;2426.77;9707.08;Cartão;Loja Física
17964;24/08/2024;83;2;725;1;2360.04;2360.04;Pix;Loja Física
17965;01/08/2024;83;1;573;3;2370.42;7111.26;Pix;E-commerce
17966;01/08/2024;83;3;452;1;2415.54;2415.54;Cartão;E-commerce
17967;04/08/2024;83;2;498;1;2366.38;2366.38;Cartão;E-commerce
17968;19/08/2024;83;1;24;2;2244.93;4489.86;Cartão;Loja Física
17969;04/08/2024;83;1;159;1;2438.67;2438.67;Cartão;Telefone
17970;15/08/2024;83;2;423;1;2518.25;2518.25;Pix;E-commerce
17971;19/08/2024;83;3;177;1;2193.8;2193.8;Cartão;Loja Física
17972;08/08/2024;83;3;353;5;2215.08;11075.4;Pix;Loja Física
17973;16/08/2024;83;1;528;1;2283.23;2283.23;Pix;E-commerce
17974;28/09/2024;83;1;274;1;2153.49;2153.49;Pix;Loja Física
17975;14/09/2024;83;1;254;1;2278.15;2278.15;Cartão;Loja Física
17976;13/09/2024;83;3;307;1;2363.82;2363.82;Cartão;Loja Física
17977;17/09/2024;83;3;307;1;2150.25;2150.25;Boleto;Loja Física
17978;21/09/2024;83;2;599;1;2198.4;2198.4;Cartão;Loja Física
17979;01/09/2024;83;3;153;1;2439.75;2439.75;Boleto;Loja Física
17980;24/09/2024;83;1;668;4;2461.76;9847.04;Cartão;E-commerce
17981;15/09/2024;83;2;206;1;2105.08;2105.08;Cartão;E-commerce
17982;05/09/2024;83;2;651;1;2003.36;2003.36;Dinheiro;Loja Física
17983;01/09/2024;83;3;14;1;2175.11;2175.11;Cartão;Telefone
17984;17/09/2024;83;2;503;1;2510.67;2510.67;Cartão;Loja Física
17985;10/09/2024;83;1;701;2;2448.92;4897.84;Cartão;Loja Física
17986;02/09/2024;83;2;740;3;2032.65;6097.95;Cartão;Loja Física
17987;04/09/2024;83;3;401;1;2051.47;2051.47;Cartão;Loja Física
17988;21/09/2024;83;2;158;2;2395.63;4791.26;Pix;Loja Física
17989;27/09/2024;83;1;262;3;2115.17;6345.51;Pix;E-commerce
17990;23/09/2024;83;1;459;2;2432.21;4864.42;Cartão;E-commerce
17991;04/09/2024;83;1;369;1;2300.51;2300.51;Cartão;E-commerce
17992;19/10/2024;83;3;145;2;2172.62;4345.24;Pix;Telefone
17993;13/10/2024;83;2;212;4;2142.29;8569.16;Cartão;Loja Física
17994;23/10/2024;83;1;20;2;2136.32;4272.64;Cartão;E-commerce
17995;23/10/2024;83;1;405;3;2348.96;7046.88;Cartão;Loja Física
17996;28/10/2024;83;2;465;4;2279.66;9118.64;Dinheiro;Loja Física
17997;09/10/2024;83;3;621;2;2439.19;4878.38;Dinheiro;E-commerce
17998;15/10/2024;83;2;443;2;2417.55;4835.1;Cartão;Loja Física
17999;07/10/2024;83;3;464;1;2116.73;2116.73;Cartão;Loja Física
18000;08/10/2024;83;1;554;4;2293.43;9173.72;Cartão;Loja Física
18001;24/10/2024;83;3;661;1;2315.37;2315.37;Cartão;E-commerce
18002;16/10/2024;83;3;781;1;2147.24;2147.24;Cartão;Loja Física
18003;27/10/2024;83;1;787;1;2401.71;2401.71;Pix;Telefone
18004;07/10/2024;83;2;379;1;2333.51;2333.51;Cartão;Telefone
18005;27/10/2024;83;3;370;2;2527.89;5055.78;Cartão;Loja Física
18006;11/10/2024;83;1;760;1;2451.11;2451.11;Cartão;Loja Física
18007;12/11/2024;83;2;137;2;1983.43;3966.86;Pix;Loja Física
18008;08/11/2024;83;1;735;1;2229.6;2229.6;Cartão;Loja Física
18009;01/11/2024;83;2;437;3;2318.31;6954.93;Cartão;E-commerce
18010;14/11/2024;83;1;121;4;2423.72;9694.88;Cartão;Loja Física
18011;27/11/2024;83;1;117;1;2170.33;2170.33;Boleto;Loja Física
18012;20/11/2024;83;3;391;2;2304.82;4609.64;Dinheiro;E-commerce
18013;25/11/2024;83;1;5;1;2202.75;2202.75;Pix;Loja Física
18014;12/11/2024;83;3;470;1;2212.46;2212.46;Cartão;E-commerce
18015;08/11/2024;83;2;672;1;2044.21;2044.21;Pix;E-commerce
18016;12/11/2024;83;3;294;1;2380.07;2380.07;Pix;Loja Física
18017;13/11/2024;83;3;248;4;2471.14;9884.56;Pix;Loja Física
18018;12/11/2024;83;2;362;1;2092.99;2092.99;Cartão;E-commerce
18019;22/11/2024;83;1;256;1;2074.83;2074.83;Pix;Loja Física
18020;18/11/2024;83;3;796;2;2087.23;4174.46;Dinheiro;E-commerce
18021;15/11/2024;83;1;28;3;2052.5;6157.5;Cartão;E-commerce
18022;27/11/2024;83;3;701;2;2383.72;4767.44;Dinheiro;E-commerce
18023;21/11/2024;83;2;769;1;2010.46;2010.46;Pix;Telefone
18024;18/11/2024;83;2;195;5;2276.59;11382.95;Pix;Loja Física
18025;10/11/2024;83;3;535;1;2484.76;2484.76;Boleto;Loja Física
18026;16/11/2024;83;3;27;1;2052.04;2052.04;Cartão;Telefone
18027;13/12/2024;83;1;454;1;2067.66;2067.66;Cartão;E-commerce
18028;26/12/2024;83;2;787;1;2356.86;2356.86;Pix;Loja Física
18029;07/12/2024;83;2;787;1;2292.0;2292.0;Pix;Loja Física
18030;07/12/2024;83;3;104;1;2109.95;2109.95;Cartão;E-commerce
18031;04/12/2024;83;3;758;1;2177.44;2177.44;Cartão;E-commerce
18032;01/12/2024;83;3;70;2;2074.87;4149.74;Pix;E-commerce
18033;20/12/2024;83;3;492;1;2436.0;2436.0;Pix;E-commerce
18034;04/12/2024;83;1;344;1;2314.7;2314.7;Dinheiro;E-commerce
18035;21/12/2024;83;3;57;2;2135.26;4270.52;Cartão;E-commerce
18036;13/12/2024;83;3;700;1;2268.39;2268.39;Cartão;E-commerce
18037;13/12/2024;83;2;634;1;2439.3;2439.3;Cartão;Loja Física
18038;24/12/2024;83;1;205;1;2247.17;2247.17;Cartão;Telefone
18039;09/12/2024;83;1;144;3;2242.82;6728.46;Cartão;Loja Física
18040;04/12/2024;83;3;734;4;2264.97;9059.88;Cartão;Loja Física
18041;01/12/2024;83;1;661;2;2210.73;4421.46;Cartão;E-commerce
18042;17/12/2024;83;3;369;1;2310.15;2310.15;Pix;E-commerce
18043;21/12/2024;83;1;539;1;2305.67;2305.67;Cartão;E-commerce
18044;03/12/2024;83;3;374;3;2349.84;7049.52;Dinheiro;Loja Física
18045;27/12/2024;83;2;33;1;2094.99;2094.99;Cartão;E-commerce
18046;27/12/2024;83;2;287;3;2486.13;7458.39;Pix;E-commerce
18047;26/01/2024;84;3;340;2;1154.45;2308.9;Cartão;Loja Física
18048;12/01/2024;84;2;245;1;1170.05;1170.05;Cartão;Loja Física
18049;04/01/2024;84;2;703;2;1134.91;2269.82;Cartão;Telefone
18050;09/01/2024;84;1;159;1;1195.21;1195.21;Pix;Loja Física
18051;15/01/2024;84;2;671;1;1251.12;1251.12;Cartão;Loja Física
18052;23/01/2024;84;1;452;3;1393.53;4180.59;Pix;Telefone
18053;27/01/2024;84;2;674;1;1232.83;1232.83;Cartão;E-commerce
18054;24/01/2024;84;3;570;1;1246.07;1246.07;Pix;E-commerce
18055;07/01/2024;84;2;263;1;1406.61;1406.61;Cartão;E-commerce
18056;22/01/2024;84;3;334;2;1211.63;2423.26;Cartão;Loja Física
18057;21/01/2024;84;1;303;3;1285.03;3855.09;Pix;E-commerce
18058;14/01/2024;84;1;92;2;1114.11;2228.22;Cartão;Loja Física
18059;12/01/2024;84;1;617;1;1351.93;1351.93;Pix;Loja Física
18060;07/02/2024;84;3;545;4;1184.05;4736.2;Pix;E-commerce
18061;18/02/2024;84;2;238;5;1413.64;7068.2;Boleto;E-commerce
18062;25/02/2024;84;3;532;2;1132.57;2265.14;Cartão;Loja Física
18063;18/02/2024;84;3;330;1;1260.31;1260.31;Pix;Telefone
18064;09/02/2024;84;2;217;4;1141.94;4567.76;Cartão;Loja Física
18065;14/02/2024;84;2;785;1;1156.16;1156.16;Dinheiro;Loja Física
18066;27/02/2024;84;2;707;2;1166.62;2333.24;Pix;Loja Física
18067;23/02/2024;84;1;689;4;1208.83;4835.32;Cartão;Loja Física
18068;05/02/2024;84;1;294;1;1377.26;1377.26;Cartão;Loja Física
18069;21/02/2024;84;2;636;5;1275.63;6378.15;Cartão;Telefone
18070;23/02/2024;84;1;556;1;1227.84;1227.84;Cartão;Loja Física
18071;10/02/2024;84;1;779;3;1350.7;4052.1;Pix;Loja Física
18072;27/02/2024;84;2;52;1;1187.88;1187.88;Cartão;Telefone
18073;11/02/2024;84;1;25;2;1208.98;2417.96;Cartão;E-commerce
18074;19/02/2024;84;1;384;1;1204.23;1204.23;Cartão;E-commerce
18075;19/02/2024;84;3;173;3;1301.2;3903.6;Cartão;Telefone
18076;26/02/2024;84;1;39;5;1198.95;5994.75;Cartão;Loja Física
18077;11/02/2024;84;1;141;2;1352.31;2704.62;Dinheiro;E-commerce
18078;20/03/2024;84;1;317;1;1387.78;1387.78;Cartão;Loja Física
18079;13/03/2024;84;2;130;2;1275.22;2550.44;Pix;Loja Física
18080;20/03/2024;84;1;87;1;1186.14;1186.14;Cartão;E-commerce
18081;17/03/2024;84;3;425;4;1367.02;5468.08;Pix;E-commerce
18082;20/03/2024;84;1;65;1;1169.6;1169.6;Pix;E-commerce
18083;16/03/2024;84;2;661;1;1183.56;1183.56;Boleto;Loja Física
18084;10/03/2024;84;1;748;2;1161.77;2323.54;Cartão;Telefone
18085;21/03/2024;84;2;180;1;1266.98;1266.98;Cartão;E-commerce
18086;18/03/2024;84;2;84;1;1326.73;1326.73;Cartão;E-commerce
18087;25/03/2024;84;2;720;1;1193.18;1193.18;Pix;E-commerce
18088;09/03/2024;84;3;486;1;1284.4;1284.4;Cartão;Loja Física
18089;15/03/2024;84;1;337;2;1179.08;2358.16;Cartão;Loja Física
18090;02/03/2024;84;2;625;1;1289.22;1289.22;Pix;Telefone
18091;23/03/2024;84;2;379;5;1234.21;6171.05;Pix;Loja Física
18092;12/03/2024;84;1;528;1;1115.11;1115.11;Cartão;E-commerce
18093;22/03/2024;84;3;63;3;1192.99;3578.97;Cartão;E-commerce
18094;23/03/2024;84;3;489;2;1266.43;2532.86;Cartão;E-commerce
18095;28/03/2024;84;3;210;3;1148.37;3445.11;Cartão;Loja Física
18096;28/03/2024;84;2;784;2;1394.81;2789.62;Pix;E-commerce
18097;17/03/2024;84;1;79;1;1130.82;1130.82;Pix;E-commerce
18098;12/04/2024;84;2;208;1;1326.57;1326.57;Cartão;E-commerce
18099;23/04/2024;84;1;297;2;1403.85;2807.7;Cartão;Loja Física
18100;28/04/2024;84;2;177;1;1284.19;1284.19;Cartão;Loja Física
18101;24/04/2024;84;1;176;1;1240.24;1240.24;Cartão;Loja Física
18102;09/04/2024;84;2;628;2;1294.32;2588.64;Cartão;Loja Física
18103;22/04/2024;84;2;595;1;1186.9;1186.9;Cartão;E-commerce
18104;06/04/2024;84;3;236;2;1314.76;2629.52;Pix;E-commerce
18105;06/04/2024;84;3;790;4;1340.4;5361.6;Cartão;Loja Física
18106;24/04/2024;84;2;606;1;1342.44;1342.44;Cartão;Loja Física
18107;14/04/2024;84;1;391;1;1359.62;1359.62;Pix;E-commerce
18108;27/04/2024;84;1;187;1;1156.25;1156.25;Cartão;E-commerce
18109;22/04/2024;84;2;10;1;1256.46;1256.46;Dinheiro;E-commerce
18110;14/04/2024;84;3;453;3;1417.49;4252.47;Cartão;E-commerce
18111;10/04/2024;84;3;99;2;1332.39;2664.78;Dinheiro;E-commerce
18112;10/04/2024;84;3;274;1;1158.08;1158.08;Cartão;Loja Física
18113;23/04/2024;84;2;669;1;1336.26;1336.26;Cartão;Loja Física
18114;16/05/2024;84;1;656;1;1298.26;1298.26;Cartão;E-commerce
18115;09/05/2024;84;1;532;1;1250.86;1250.86;Cartão;Loja Física
18116;17/05/2024;84;1;713;1;1119.43;1119.43;Cartão;E-commerce
18117;27/05/2024;84;1;153;2;1201.52;2403.04;Cartão;Loja Física
18118;03/05/2024;84;3;297;4;1224.0;4896.0;Cartão;Loja Física
18119;26/05/2024;84;1;744;1;1260.71;1260.71;Cartão;Telefone
18120;25/05/2024;84;2;34;1;1236.86;1236.86;Pix;E-commerce
18121;26/05/2024;84;2;4;1;1181.52;1181.52;Pix;Loja Física
18122;14/05/2024;84;1;764;2;1328.26;2656.52;Cartão;E-commerce
18123;14/05/2024;84;2;301;1;1354.96;1354.96;Cartão;Loja Física
18124;23/05/2024;84;3;781;1;1371.39;1371.39;Pix;E-commerce
18125;07/06/2024;84;3;244;3;1175.32;3525.96;Cartão;Loja Física
18126;17/06/2024;84;2;35;2;1174.07;2348.14;Cartão;E-commerce
18127;15/06/2024;84;2;500;3;1283.81;3851.43;Pix;Loja Física
18128;19/06/2024;84;2;230;1;1279.7;1279.7;Cartão;Loja Física
18129;21/06/2024;84;2;57;1;1283.61;1283.61;Cartão;E-commerce
18130;21/06/2024;84;1;588;2;1310.67;2621.34;Pix;Loja Física
18131;21/06/2024;84;1;302;4;1157.46;4629.84;Pix;E-commerce
18132;03/06/2024;84;2;51;1;1283.46;1283.46;Pix;E-commerce
18133;20/06/2024;84;2;332;3;1302.09;3906.27;Pix;Loja Física
18134;12/06/2024;84;2;653;1;1205.33;1205.33;Cartão;Telefone
18135;03/06/2024;84;2;739;1;1352.5;1352.5;Pix;E-commerce
18136;05/07/2024;84;1;282;1;1383.23;1383.23;Pix;Loja Física
18137;02/07/2024;84;1;690;4;1334.39;5337.56;Pix;E-commerce
18138;05/07/2024;84;2;106;1;1227.02;1227.02;Pix;Loja Física
18139;09/07/2024;84;2;118;2;1225.33;2450.66;Cartão;E-commerce
18140;19/07/2024;84;1;103;1;1349.8;1349.8;Pix;Loja Física
18141;21/07/2024;84;3;660;1;1165.61;1165.61;Dinheiro;E-commerce
18142;17/07/2024;84;1;286;1;1201.74;1201.74;Pix;Loja Física
18143;10/07/2024;84;2;685;1;1225.01;1225.01;Pix;E-commerce
18144;09/07/2024;84;3;276;1;1338.69;1338.69;Pix;Loja Física
18145;11/07/2024;84;3;269;1;1296.19;1296.19;Cartão;E-commerce
18146;03/07/2024;84;3;599;1;1180.88;1180.88;Cartão;Loja Física
18147;28/08/2024;84;2;679;1;1228.63;1228.63;Pix;E-commerce
18148;08/08/2024;84;2;44;4;1408.34;5633.36;Cartão;Loja Física
18149;21/08/2024;84;2;218;1;1397.98;1397.98;Cartão;Loja Física
18150;15/08/2024;84;3;567;1;1161.59;1161.59;Cartão;Loja Física
18151;07/08/2024;84;2;366;3;1185.62;3556.86;Dinheiro;E-commerce
18152;12/08/2024;84;3;94;1;1201.47;1201.47;Dinheiro;Loja Física
18153;02/08/2024;84;3;390;1;1300.33;1300.33;Cartão;Loja Física
18154;01/08/2024;84;2;162;2;1112.12;2224.24;Pix;Loja Física
18155;23/08/2024;84;2;457;4;1211.72;4846.88;Pix;Loja Física
18156;10/08/2024;84;3;253;3;1357.66;4072.98;Cartão;E-commerce
18157;24/08/2024;84;2;560;1;1348.84;1348.84;Dinheiro;E-commerce
18158;07/08/2024;84;3;58;1;1115.03;1115.03;Pix;E-commerce
18159;28/08/2024;84;1;669;2;1151.77;2303.54;Cartão;Loja Física
18160;16/08/2024;84;2;554;4;1357.7;5430.8;Cartão;Loja Física
18161;05/08/2024;84;3;479;2;1131.06;2262.12;Cartão;E-commerce
18162;23/08/2024;84;2;667;1;1305.22;1305.22;Pix;E-commerce
18163;01/09/2024;84;2;125;2;1389.12;2778.24;Cartão;E-commerce
18164;27/09/2024;84;3;430;2;1375.55;2751.1;Dinheiro;E-commerce
18165;13/09/2024;84;3;169;3;1266.42;3799.26;Cartão;Loja Física
18166;02/09/2024;84;1;430;3;1414.34;4243.02;Dinheiro;E-commerce
18167;13/09/2024;84;1;16;1;1285.78;1285.78;Pix;Loja Física
18168;13/09/2024;84;3;525;1;1257.01;1257.01;Cartão;Loja Física
18169;09/09/2024;84;2;228;2;1189.37;2378.74;Cartão;E-commerce
18170;19/09/2024;84;3;86;2;1392.35;2784.7;Cartão;Loja Física
18171;02/09/2024;84;3;409;1;1256.39;1256.39;Pix;E-commerce
18172;23/09/2024;84;1;200;1;1165.38;1165.38;Dinheiro;Telefone
18173;07/09/2024;84;3;335;2;1172.9;2345.8;Cartão;Telefone
18174;03/09/2024;84;3;119;1;1308.01;1308.01;Pix;E-commerce
18175;18/09/2024;84;1;554;2;1215.64;2431.28;Cartão;E-commerce
18176;03/09/2024;84;2;691;3;1323.39;3970.17;Cartão;E-commerce
18177;09/09/2024;84;2;194;1;1183.33;1183.33;Dinheiro;Loja Física
18178;12/10/2024;84;2;88;1;1238.23;1238.23;Pix;E-commerce
18179;01/10/2024;84;2;635;1;1319.77;1319.77;Pix;E-commerce
18180;03/10/2024;84;2;511;1;1228.36;1228.36;Cartão;Loja Física
18181;11/10/2024;84;1;336;2;1286.95;2573.9;Cartão;E-commerce
18182;08/10/2024;84;2;137;3;1257.93;3773.79;Cartão;Loja Física
18183;02/10/2024;84;3;449;3;1148.8;3446.4;Cartão;E-commerce
