compra_id;data_compra;produto_id;fornecedor;quantidade_comprada;valor_unitario;valor_total;prazo_entrega_dias;status_compra
1114;21/08/2024;115;Bosch Distribuição;24;277.35;6656.4;8;Entregue
1115;20/09/2024;115;Bosch Distribuição;60;256.0;15360.0;5;Pendente
1116;17/11/2024;115;NGK Brasil;83;274.32;22768.56;15;Entregue
1117;12/11/2024;115;Yamaha Parts;93;294.23;27363.39;15;Entregue
1118;08/11/2024;115;NGK Brasil;76;278.3;21150.8;5;Entregue
1119;13/01/2024;116;Magneti Marelli;55;1277.96;70287.8;6;Cancelada
1120;27/01/2024;116;Honda Peças;37;1283.42;47486.54;19;Pendente
1121;20/01/2024;116;Pirelli Brasil;45;1270.82;57186.9;7;Entregue
1122;28/02/2024;116;Yamaha Parts;24;1235.15;29643.6;20;Entregue
1123;04/02/2024;116;Honda Peças;59;1067.3;62970.7;9;Pendente
1124;08/02/2024;116;Magneti Marelli;46;1263.73;58131.58;20;Entregue
1125;21/03/2024;116;Yamaha Parts;91;1157.68;105348.88;7;Entregue
1126;06/03/2024;116;Magneti Marelli;18;1190.33;21425.94;18;Entregue
1127;21/05/2024;116;Yamaha Parts;62;1093.56;67800.72;12;Entregue
1128;16/10/2024;116;Bosch Distribuição;74;1176.88;87089.12;4;Entregue
1129;06/11/2024;116;Bosch Distribuição;80;1088.57;87085.6;7;Entregue
1130;13/11/2024;116;Magneti Marelli;11;1074.6;11820.6;13;Entregue
1131;13/11/2024;116;NGK Brasil;35;1102.95;38603.25;17;Cancelada
1132;22/03/2024;117;Bosch Distribuição;25;1342.08;33552.0;20;Entregue
1133;22/06/2024;117;Cofap Distrib;32;1379.64;44148.48;12;Cancelada
1134;25/06/2024;117;Yamaha Parts;46;1363.77;62733.42;9;Entregue
1135;27/06/2024;117;Pirelli Brasil;77;1291.02;99408.54;11;Entregue
1136;03/10/2024;117;Honda Peças;98;1278.06;125249.88;18;Entregue
1137;19/11/2024;117;Magneti Marelli;7;1380.1;9660.7;11;Entregue
1138;21/12/2024;117;Bosch Distribuição;69;1207.42;83311.98;4;Pendente
1139;18/12/2024;117;Magneti Marelli;41;1420.17;58226.97;17;Entregue
1140;20/03/2024;118;Bosch Distribuição;62;1048.53;65008.86;3;Cancelada
1141;07/03/2024;118;Pirelli Brasil;59;1174.22;69278.98;17;Entregue
1142;12/05/2024;118;NGK Brasil;67;1120.39;75066.13;14;Entregue
1143;02/07/2024;118;Yamaha Parts;26;1125.55;29264.3;15;Entregue
1144;22/07/2024;118;Yamaha Parts;22;1026.98;22593.56;7;Entregue
1145;26/07/2024;118;Honda Peças;79;1132.32;89453.28;19;Entregue
1146;09/12/2024;118;Cofap Distrib;58;1244.04;72154.32;4;Entregue
1147;25/12/2024;118;Pirelli Brasil;69;1163.14;80256.66;10;Entregue
1148;26/01/2024;119;Bosch Distribuição;9;611.39;5502.51;12;Entregue
1149;22/01/2024;119;NGK Brasil;74;617.38;45686.12;13;Entregue
1150;28/01/2024;119;Pirelli Brasil;51;625.71;31911.21;8;Entregue
1151;07/02/2024;119;Bosch Distribuição;43;619.8;26651.4;15;Entregue
1152;07/02/2024;119;Cofap Distrib;75;605.82;45436.5;8;Cancelada
1153;01/02/2024;119;Yamaha Parts;15;588.54;8828.1;7;Entregue
1154;22/04/2024;119;Yamaha Parts;98;590.7;57888.6;8;Entregue
1155;28/04/2024;119;Honda Peças;61;548.07;33432.27;20;Cancelada
1156;26/04/2024;119;Honda Peças;75;632.13;47409.75;4;Entregue
1157;02/06/2024;119;Bosch Distribuição;88;538.52;47389.76;13;Entregue
1158;27/08/2024;119;Cofap Distrib;70;631.42;44199.4;6;Entregue
1159;23/08/2024;119;Magneti Marelli;14;634.17;8878.38;16;Entregue
1160;26/09/2024;119;Honda Peças;7;620.69;4344.83;7;Entregue
1161;14/09/2024;119;Honda Peças;19;594.28;11291.32;10;Entregue
1162;09/09/2024;119;Pirelli Brasil;75;640.02;48001.5;6;Entregue
1163;17/10/2024;119;Yamaha Parts;53;607.03;32172.59;10;Entregue
1164;24/11/2024;119;NGK Brasil;73;605.65;44212.45;6;Entregue
1165;26/03/2024;120;Cofap Distrib;86;1098.01;94428.86;19;Entregue
1166;28/03/2024;120;Pirelli Brasil;73;1216.2;88782.6;15;Entregue
1167;23/03/2024;120;NGK Brasil;72;1299.47;93561.84;11;Entregue
1168;24/05/2024;120;Cofap Distrib;82;1334.16;109401.12;10;Entregue
1169;15/08/2024;120;Yamaha Parts;69;1329.93;91765.17;15;Entregue
1170;18/08/2024;120;Pirelli Brasil;83;1301.29;108007.07;13;Entregue
1171;08/08/2024;120;Pirelli Brasil;33;1125.09;37127.97;8;Pendente
1172;01/12/2024;120;Yamaha Parts;18;1332.48;23984.64;6;Entregue
1173;19/12/2024;120;Pirelli Brasil;79;1095.51;86545.29;18;Entregue
1174;28/01/2024;121;Cofap Distrib;11;240.66;2647.26;17;Entregue
1175;06/01/2024;121;NGK Brasil;54;243.52;13150.08;20;Pendente
1176;12/01/2024;121;Pirelli Brasil;15;248.56;3728.4;5;Entregue
1177;13/04/2024;121;Pirelli Brasil;80;232.46;18596.8;14;Cancelada
1178;26/04/2024;121;NGK Brasil;56;224.77;12587.12;5;Entregue
1179;12/05/2024;121;Bosch Distribuição;83;252.51;20958.33;15;Entregue
1180;06/06/2024;121;Yamaha Parts;49;257.68;12626.32;4;Entregue
1181;28/06/2024;121;Yamaha Parts;10;239.19;2391.9;8;Entregue
1182;08/11/2024;121;Cofap Distrib;94;242.48;22793.12;4;Entregue
1183;15/11/2024;121;Pirelli Brasil;73;234.14;17092.22;10;Entregue
1184;08/11/2024;121;Pirelli Brasil;97;235.38;22831.86;20;Entregue
1185;09/01/2024;122;NGK Brasil;73;745.77;54441.21;7;Entregue
1186;26/01/2024;122;Magneti Marelli;83;762.77;63309.91;15;Cancelada
1187;01/01/2024;122;Pirelli Brasil;15;724.41;10866.15;3;Entregue
1188;11/04/2024;122;Honda Peças;27;743.05;20062.35;14;Entregue
1189;07/04/2024;122;Cofap Distrib;29;741.04;21490.16;5;Entregue
1190;28/04/2024;122;Pirelli Brasil;93;671.76;62473.68;12;Entregue
1191;19/05/2024;122;Cofap Distrib;32;687.43;21997.76;14;Entregue
1192;12/06/2024;122;NGK Brasil;31;763.73;23675.63;4;Pendente
1193;17/06/2024;122;Bosch Distribuição;94;655.42;61609.48;7;Pendente
1194;14/06/2024;122;NGK Brasil;63;760.95;47939.85;9;Entregue
1195;07/07/2024;122;Yamaha Parts;79;676.71;53460.09;5;Entregue
1196;23/07/2024;122;NGK Brasil;93;693.5;64495.5;17;Entregue
1197;17/11/2024;122;Cofap Distrib;36;634.07;22826.52;4;Entregue
1198;01/11/2024;122;Magneti Marelli;82;696.28;57094.96;6;Entregue
1199;19/03/2024;123;Honda Peças;21;176.98;3716.58;7;Entregue
1200;28/03/2024;123;Pirelli Brasil;37;180.77;6688.49;4;Entregue
1201;14/05/2024;123;Cofap Distrib;92;170.12;15651.04;15;Entregue
1202;06/07/2024;123;Cofap Distrib;91;162.27;14766.57;15;Entregue
1203;08/07/2024;123;Honda Peças;79;156.3;12347.7;16;Entregue
1204;27/07/2024;123;NGK Brasil;74;169.57;12548.18;11;Entregue
1205;18/09/2024;123;Cofap Distrib;86;179.77;15460.22;19;Entregue
1206;20/10/2024;123;NGK Brasil;20;184.95;3699.0;15;Entregue
1207;22/10/2024;123;Magneti Marelli;70;160.12;11208.4;18;Entregue
1208;20/11/2024;123;NGK Brasil;97;187.83;18219.51;20;Pendente
1209;16/11/2024;123;NGK Brasil;75;171.04;12828.0;17;Entregue
1210;28/12/2024;123;Honda Peças;41;158.44;6496.04;3;Cancelada
1211;20/02/2024;124;Magneti Marelli;80;317.03;25362.4;15;Entregue
1212;02/04/2024;124;Yamaha Parts;9;346.67;3120.03;15;Entregue
1213;12/04/2024;124;Magneti Marelli;65;307.68;19999.2;5;Cancelada
1214;24/08/2024;124;NGK Brasil;70;309.43;21660.1;14;Entregue
1215;28/08/2024;124;Honda Peças;84;357.42;30023.28;15;Entregue
1216;13/08/2024;124;Bosch Distribuição;29;311.21;9025.09;16;Entregue
1217;25/01/2024;125;NGK Brasil;34;1592.7;54151.8;19;Entregue
1218;07/01/2024;125;Bosch Distribuição;76;1565.91;119009.16;14;Entregue
1219;28/04/2024;125;Magneti Marelli;70;1659.22;116145.4;17;Entregue
1220;19/05/2024;125;Magneti Marelli;40;1402.85;56114.0;17;Entregue
1221;18/05/2024;125;Yamaha Parts;43;1563.0;67209.0;20;Entregue
1222;18/06/2024;125;Yamaha Parts;34;1407.74;47863.16;6;Entregue
1223;07/07/2024;125;NGK Brasil;100;1638.77;163877.0;7;Entregue
1224;11/12/2024;125;Magneti Marelli;9;1399.54;12595.86;3;Entregue
1225;19/12/2024;125;NGK Brasil;40;1596.84;63873.6;13;Entregue
1226;13/04/2024;126;Honda Peças;29;1799.78;52193.62;9;Entregue
1227;11/04/2024;126;Pirelli Brasil;37;1743.06;64493.22;15;Entregue
1228;06/09/2024;126;Pirelli Brasil;9;1587.09;14283.81;4;Entregue
1229;21/09/2024;126;Magneti Marelli;48;1809.65;86863.2;10;Pendente
1230;22/09/2024;126;Magneti Marelli;61;1753.54;106965.94;20;Pendente
1231;10/11/2024;126;Honda Peças;59;1599.53;94372.27;14;Entregue
1232;13/12/2024;126;Pirelli Brasil;97;1672.61;162243.17;17;Entregue
1233;17/01/2024;127;NGK Brasil;59;1250.49;73778.91;20;Entregue
1234;19/02/2024;127;Honda Peças;7;1197.19;8380.33;9;Entregue
1235;11/07/2024;127;Honda Peças;33;1229.59;40576.47;5;Entregue
1236;26/09/2024;127;NGK Brasil;56;1203.7;67407.2;4;Entregue
1237;10/09/2024;127;NGK Brasil;27;1141.26;30814.02;12;Entregue
1238;14/09/2024;127;Pirelli Brasil;71;1218.94;86544.74;18;Entregue
1239;25/10/2024;127;Honda Peças;65;1137.87;73961.55;3;Pendente
1240;03/10/2024;127;NGK Brasil;11;1114.8;12262.8;10;Entregue
1241;28/10/2024;127;Honda Peças;57;1211.64;69063.48;18;Entregue
1242;06/12/2024;127;Cofap Distrib;74;1095.31;81052.94;12;Entregue
1243;04/12/2024;127;Honda Peças;23;1177.63;27085.49;18;Pendente
1244;20/02/2024;128;Bosch Distribuição;45;68.11;3064.95;7;Entregue
1245;08/02/2024;128;Pirelli Brasil;60;67.44;4046.4;16;Entregue
1246;25/02/2024;128;Honda Peças;89;67.92;6044.88;9;Entregue
1247;09/05/2024;128;Honda Peças;12;71.43;857.16;17;Entregue
1248;03/08/2024;128;NGK Brasil;43;65.46;2814.78;20;Entregue
1249;10/11/2024;128;NGK Brasil;28;69.17;1936.76;14;Entregue
1250;13/11/2024;128;Pirelli Brasil;60;63.2;3792.0;13;Entregue
1251;19/11/2024;128;Yamaha Parts;84;73.93;6210.12;17;Entregue
1252;07/02/2024;129;Honda Peças;49;417.85;20474.65;6;Entregue
1253;11/02/2024;129;NGK Brasil;50;405.57;20278.5;4;Entregue
1254;07/02/2024;129;NGK Brasil;14;418.83;5863.62;5;Entregue
1255;02/04/2024;129;Magneti Marelli;90;395.54;35598.6;11;Entregue
1256;07/04/2024;130;Honda Peças;94;1602.45;150630.3;3;Entregue
1257;12/04/2024;130;Honda Peças;36;1536.77;55323.72;4;Entregue
1258;06/04/2024;130;Magneti Marelli;24;1416.6;33998.4;13;Entregue
1259;24/08/2024;130;Bosch Distribuição;86;1615.17;138904.62;3;Entregue
1260;06/08/2024;130;Bosch Distribuição;83;1601.26;132904.58;3;Entregue
1261;14/10/2024;130;Cofap Distrib;79;1501.39;118609.81;6;Entregue
1262;21/10/2024;130;Honda Peças;86;1414.86;121677.96;20;Entregue
1263;02/10/2024;130;Yamaha Parts;79;1499.98;118498.42;14;Entregue
1264;07/12/2024;130;NGK Brasil;87;1425.8;124044.6;14;Entregue
1265;26/03/2024;131;Bosch Distribuição;63;1505.59;94852.17;16;Entregue
1266;23/03/2024;131;Honda Peças;71;1770.25;125687.75;9;Entregue
1267;14/04/2024;131;NGK Brasil;23;1657.49;38122.27;6;Entregue
1268;12/07/2024;131;Yamaha Parts;70;1768.11;123767.7;16;Entregue
1269;28/07/2024;131;Pirelli Brasil;21;1609.58;33801.18;12;Entregue
1270;05/07/2024;131;Pirelli Brasil;62;1540.49;95510.38;11;Pendente
1271;10/08/2024;131;Yamaha Parts;72;1690.78;121736.16;5;Entregue
1272;17/08/2024;131;Yamaha Parts;59;1535.24;90579.16;8;Entregue
1273;19/08/2024;131;Pirelli Brasil;55;1690.07;92953.85;6;Entregue
1274;24/09/2024;131;Yamaha Parts;81;1718.17;139171.77;19;Entregue
1275;24/09/2024;131;Honda Peças;68;1552.89;105596.52;20;Entregue
1276;13/10/2024;131;Cofap Distrib;43;1729.68;74376.24;13;Entregue
1277;03/02/2024;132;NGK Brasil;87;37.48;3260.76;10;Entregue
1278;23/02/2024;132;Pirelli Brasil;60;43.37;2602.2;11;Entregue
1279;17/02/2024;132;Magneti Marelli;20;40.24;804.8;19;Entregue
1280;01/04/2024;132;Pirelli Brasil;21;40.82;857.22;14;Entregue
1281;24/06/2024;132;Pirelli Brasil;82;38.89;3188.98;17;Entregue
1282;02/06/2024;132;Bosch Distribuição;74;37.41;2768.34;6;Entregue
1283;25/06/2024;132;Honda Peças;58;37.06;2149.48;3;Entregue
1284;18/07/2024;132;Yamaha Parts;18;43.85;789.3;18;Pendente
1285;24/07/2024;132;Cofap Distrib;79;41.57;3284.03;7;Entregue
1286;27/07/2024;132;NGK Brasil;56;39.28;2199.68;11;Entregue
1287;17/08/2024;132;Magneti Marelli;89;39.41;3507.49;12;Entregue
1288;19/01/2024;133;NGK Brasil;69;1642.12;113306.28;15;Entregue
1289;19/02/2024;133;Honda Peças;68;1743.05;118527.4;8;Entregue
1290;05/03/2024;133;Honda Peças;68;1788.81;121639.08;6;Entregue
1291;17/03/2024;133;NGK Brasil;71;1637.09;116233.39;9;Entregue
1292;27/03/2024;133;Bosch Distribuição;79;1677.53;132524.87;19;Entregue
1293;18/04/2024;133;Magneti Marelli;79;1745.6;137902.4;4;Entregue
1294;10/04/2024;133;Yamaha Parts;25;1733.71;43342.75;15;Entregue
1295;23/04/2024;133;Yamaha Parts;63;1651.94;104072.22;4;Pendente
1296;14/05/2024;133;Yamaha Parts;68;1684.21;114526.28;11;Entregue
1297;02/05/2024;133;Honda Peças;53;1636.1;86713.3;9;Entregue
1298;15/09/2024;133;Pirelli Brasil;20;1853.88;37077.6;6;Entregue
1299;07/09/2024;133;Cofap Distrib;38;1633.83;62085.54;18;Entregue
1300;23/09/2024;133;NGK Brasil;99;1771.0;175329.0;12;Entregue
1301;22/11/2024;133;Pirelli Brasil;32;1589.91;50877.12;20;Entregue
1302;14/11/2024;133;Pirelli Brasil;95;1662.57;157944.15;8;Entregue
1303;25/11/2024;133;Cofap Distrib;88;1850.76;162866.88;13;Entregue
1304;08/01/2024;134;Bosch Distribuição;69;1393.31;96138.39;4;Entregue
1305;04/01/2024;134;Cofap Distrib;61;1326.15;80895.15;19;Entregue
1306;04/03/2024;134;Yamaha Parts;28;1308.59;36640.52;19;Entregue
1307;20/03/2024;134;NGK Brasil;47;1342.67;63105.49;12;Entregue
1308;01/06/2024;134;Pirelli Brasil;16;1306.84;20909.44;9;Entregue
1309;07/06/2024;134;Yamaha Parts;8;1331.78;10654.24;6;Entregue
1310;07/09/2024;134;Magneti Marelli;99;1289.16;127626.84;9;Entregue
1311;18/09/2024;134;Cofap Distrib;18;1263.73;22747.14;6;Pendente
1312;13/12/2024;134;Pirelli Brasil;66;1221.87;80643.42;9;Entregue
1313;17/12/2024;134;Cofap Distrib;68;1396.22;94942.96;6;Entregue
1314;14/01/2024;135;Cofap Distrib;21;154.37;3241.77;12;Entregue
1315;17/08/2024;135;Pirelli Brasil;39;153.38;5981.82;18;Entregue
1316;08/11/2024;135;Bosch Distribuição;16;163.68;2618.88;11;Pendente
1317;01/11/2024;135;Yamaha Parts;71;165.24;11732.04;19;Entregue
1318;04/11/2024;135;Yamaha Parts;100;152.76;15276.0;13;Entregue
1319;14/12/2024;135;Bosch Distribuição;64;154.02;9857.28;9;Entregue
1320;14/12/2024;135;Magneti Marelli;22;170.27;3745.94;11;Entregue
1321;11/12/2024;135;Yamaha Parts;15;151.87;2278.05;16;Entregue
1322;24/04/2024;136;Pirelli Brasil;25;243.34;6083.5;20;Entregue
1323;05/06/2024;136;Bosch Distribuição;14;247.08;3459.12;12;Entregue
1324;02/06/2024;136;Bosch Distribuição;94;216.75;20374.5;13;Cancelada
1325;27/08/2024;136;Pirelli Brasil;30;224.77;6743.1;3;Pendente
1326;23/08/2024;136;Honda Peças;86;219.79;18901.94;16;Entregue
1327;23/10/2024;136;Magneti Marelli;33;244.75;8076.75;11;Entregue
1328;23/11/2024;136;NGK Brasil;78;244.08;19038.24;3;Entregue
1329;15/12/2024;136;Magneti Marelli;6;234.53;1407.18;17;Entregue
1330;02/03/2024;137;NGK Brasil;74;1625.61;120295.14;20;Entregue
1331;12/03/2024;137;Magneti Marelli;5;1557.17;7785.85;4;Entregue
1332;14/03/2024;137;Bosch Distribuição;85;1479.34;125743.9;20;Entregue
1333;14/05/2024;137;Pirelli Brasil;86;1630.06;140185.16;20;Entregue
1334;12/05/2024;137;Bosch Distribuição;82;1577.13;129324.66;17;Entregue
1335;14/05/2024;137;Pirelli Brasil;69;1598.58;110302.02;12;Entregue
1336;15/06/2024;137;Yamaha Parts;56;1592.94;89204.64;8;Entregue
1337;10/06/2024;137;Pirelli Brasil;46;1625.43;74769.78;19;Entregue
1338;05/06/2024;137;Cofap Distrib;96;1444.91;138711.36;9;Entregue
1339;02/08/2024;137;Pirelli Brasil;16;1646.9;26350.4;19;Entregue
1340;28/08/2024;137;Cofap Distrib;72;1429.18;102900.96;7;Entregue
1341;19/09/2024;137;Magneti Marelli;23;1525.41;35084.43;20;Entregue
1342;01/09/2024;137;Pirelli Brasil;24;1436.65;34479.6;18;Entregue
1343;20/09/2024;137;Cofap Distrib;66;1508.53;99562.98;13;Entregue
1344;04/11/2024;137;Honda Peças;45;1437.87;64704.15;7;Entregue
1345;23/01/2024;138;Bosch Distribuição;23;1163.12;26751.76;16;Entregue
1346;08/01/2024;138;Honda Peças;100;1248.72;124872.0;5;Entregue
1347;20/02/2024;138;Magneti Marelli;13;1077.32;14005.16;10;Entregue
1348;16/04/2024;138;Cofap Distrib;64;1050.36;67223.04;20;Entregue
1349;08/04/2024;138;Magneti Marelli;65;1184.82;77013.3;19;Entregue
1350;19/05/2024;138;Magneti Marelli;82;1221.44;100158.08;18;Entregue
1351;06/05/2024;138;Bosch Distribuição;21;1136.08;23857.68;18;Entregue
1352;06/05/2024;138;Pirelli Brasil;66;1124.8;74236.8;13;Entregue
1353;03/07/2024;138;Bosch Distribuição;20;1104.27;22085.4;8;Cancelada
1354;03/07/2024;138;Cofap Distrib;43;1049.13;45112.59;20;Entregue
1355;23/01/2024;139;Magneti Marelli;94;249.22;23426.68;17;Entregue
1356;19/01/2024;139;Yamaha Parts;35;295.24;10333.4;7;Entregue
1357;10/01/2024;139;Magneti Marelli;45;249.8;11241.0;6;Entregue
1358;25/02/2024;139;Pirelli Brasil;11;280.5;3085.5;9;Entregue
1359;28/02/2024;139;Pirelli Brasil;60;293.92;17635.2;17;Entregue
1360;10/02/2024;139;Yamaha Parts;35;252.22;8827.7;5;Entregue
1361;25/03/2024;139;Honda Peças;85;258.3;21955.5;4;Entregue
1362;05/03/2024;139;Honda Peças;91;266.55;24256.05;17;Entregue
1363;11/03/2024;139;Cofap Distrib;62;268.9;16671.8;17;Entregue
1364;23/06/2024;139;NGK Brasil;92;251.29;23118.68;17;Entregue
1365;23/06/2024;139;Magneti Marelli;88;296.72;26111.36;13;Entregue
1366;04/08/2024;139;Magneti Marelli;43;277.84;11947.12;19;Entregue
1367;14/08/2024;139;Magneti Marelli;25;264.7;6617.5;4;Entregue
1368;12/08/2024;139;Magneti Marelli;9;282.81;2545.29;12;Pendente
1369;22/10/2024;139;Magneti Marelli;33;261.91;8643.03;8;Pendente
1370;12/10/2024;139;Honda Peças;6;272.47;1634.82;3;Entregue
1371;05/10/2024;139;Yamaha Parts;83;249.88;20740.04;20;Entregue
1372;10/12/2024;139;NGK Brasil;45;251.36;11311.2;12;Entregue
1373;22/01/2024;140;Cofap Distrib;34;86.36;2936.24;11;Entregue
1374;19/01/2024;140;Magneti Marelli;22;90.72;1995.84;14;Entregue
1375;15/02/2024;140;Honda Peças;87;88.69;7716.03;4;Cancelada
1376;09/02/2024;140;Yamaha Parts;44;92.27;4059.88;20;Entregue
1377;13/02/2024;140;Bosch Distribuição;72;91.54;6590.88;12;Entregue
1378;21/05/2024;140;Magneti Marelli;74;96.76;7160.24;16;Entregue
1379;11/05/2024;140;Magneti Marelli;63;93.8;5909.4;13;Entregue
1380;23/05/2024;140;Honda Peças;45;89.02;4005.9;16;Entregue
1381;28/09/2024;140;Pirelli Brasil;55;86.49;4756.95;13;Cancelada
1382;16/10/2024;140;Pirelli Brasil;29;85.26;2472.54;6;Entregue
1383;26/10/2024;140;Cofap Distrib;79;93.28;7369.12;17;Entregue
1384;07/10/2024;140;Cofap Distrib;73;101.14;7383.22;15;Entregue
1385;14/03/2024;141;NGK Brasil;77;1174.57;90441.89;20;Entregue
1386;01/03/2024;141;NGK Brasil;83;1231.64;102226.12;11;Entregue
1387;27/04/2024;141;NGK Brasil;89;1147.53;102130.17;6;Entregue
1388;08/04/2024;141;Yamaha Parts;11;1240.86;13649.46;18;Entregue
1389;18/01/2024;142;Magneti Marelli;85;1846.25;156931.25;17;Entregue
1390;17/01/2024;142;Yamaha Parts;65;1677.43;109032.95;15;Entregue
1391;05/03/2024;142;Honda Peças;24;1604.44;38506.56;19;Entregue
1392;09/03/2024;142;Bosch Distribuição;37;1547.43;57254.91;14;Entregue
1393;14/03/2024;142;Honda Peças;36;1775.76;63927.36;6;Entregue
1394;25/04/2024;142;NGK Brasil;40;1698.21;67928.4;7;Entregue
1395;17/04/2024;142;Cofap Distrib;17;1835.45;31202.65;11;Entregue
1396;07/10/2024;142;Bosch Distribuição;7;1649.53;11546.71;17;Entregue
1397;13/11/2024;142;Magneti Marelli;47;1655.03;77786.41;6;Entregue
1398;20/11/2024;142;Cofap Distrib;53;1683.41;89220.73;19;Entregue
1399;06/12/2024;142;Pirelli Brasil;79;1640.52;129601.08;4;Entregue
1400;13/12/2024;142;Yamaha Parts;70;1647.58;115330.6;18;Entregue
1401;26/02/2024;143;Bosch Distribuição;57;738.54;42096.78;6;Entregue
1402;01/05/2024;143;Bosch Distribuição;79;812.64;64198.56;5;Entregue
1403;21/06/2024;143;Cofap Distrib;47;711.68;33448.96;7;Entregue
1404;16/06/2024;143;Honda Peças;75;783.61;58770.75;12;Cancelada
1405;06/07/2024;143;Pirelli Brasil;54;743.77;40163.58;5;Entregue
1406;13/07/2024;143;Pirelli Brasil;33;691.43;22817.19;13;Entregue
1407;15/07/2024;143;Bosch Distribuição;86;764.45;65742.7;10;Pendente
1408;11/09/2024;143;Pirelli Brasil;100;840.41;84041.0;10;Entregue
1409;28/09/2024;143;NGK Brasil;5;767.22;3836.1;14;Entregue
1410;01/09/2024;143;Magneti Marelli;40;706.59;28263.6;19;Entregue
1411;23/10/2024;143;Pirelli Brasil;20;759.82;15196.4;8;Entregue
1412;11/01/2024;144;Pirelli Brasil;63;867.13;54629.19;17;Entregue
1413;20/01/2024;144;Honda Peças;60;954.97;57298.2;8;Entregue
1414;24/02/2024;144;NGK Brasil;35;982.97;34403.95;11;Pendente
1415;12/02/2024;144;NGK Brasil;88;1020.3;89786.4;14;Entregue
1416;05/02/2024;144;Honda Peças;46;906.95;41719.7;20;Entregue
1417;17/05/2024;144;Bosch Distribuição;76;939.06;71368.56;6;Pendente
1418;05/05/2024;144;Pirelli Brasil;20;935.36;18707.2;19;Cancelada
1419;20/05/2024;144;Pirelli Brasil;100;951.6;95160.0;18;Entregue
1420;27/06/2024;144;Magneti Marelli;96;1013.2;97267.2;6;Entregue
1421;03/12/2024;144;Cofap Distrib;7;945.4;6617.8;17;Entregue
1422;07/12/2024;144;Pirelli Brasil;49;847.5;41527.5;9;Entregue
1423;04/12/2024;144;Yamaha Parts;72;1000.68;72048.96;16;Entregue
1424;15/01/2024;145;Bosch Distribuição;58;1422.06;82479.48;8;Entregue
1425;27/02/2024;145;Magneti Marelli;11;1454.11;15995.21;11;Entregue
1426;20/02/2024;145;Bosch Distribuição;69;1408.52;97187.88;3;Entregue
1427;16/05/2024;145;Magneti Marelli;75;1488.69;111651.75;18;Entregue
1428;02/07/2024;145;Yamaha Parts;6;1523.8;9142.8;9;Entregue
1429;05/07/2024;145;Magneti Marelli;34;1577.15;53623.1;20;Entregue
1430;28/08/2024;145;Honda Peças;51;1470.52;74996.52;4;Entregue
1431;21/08/2024;145;Magneti Marelli;50;1555.1;77755.0;13;Entregue
1432;05/10/2024;145;Pirelli Brasil;9;1444.16;12997.44;4;Cancelada
1433;05/10/2024;145;Honda Peças;47;1642.98;77220.06;6;Entregue
1434;19/12/2024;145;Pirelli Brasil;47;1385.99;65141.53;20;Entregue
1435;04/12/2024;145;Yamaha Parts;100;1540.85;154085.0;19;Cancelada
1436;15/12/2024;145;Yamaha Parts;84;1377.25;115689.0;8;Entregue
1437;16/04/2024;146;Yamaha Parts;85;558.18;47445.3;13;Entregue
1438;07/04/2024;146;Magneti Marelli;21;574.62;12067.02;17;Entregue
1439;26/09/2024;146;Cofap Distrib;32;545.16;17445.12;9;Entregue
1440;20/09/2024;146;Bosch Distribuição;43;626.21;26927.03;16;Entregue
1441;12/11/2024;146;Pirelli Brasil;9;584.59;5261.31;16;Entregue
1442;12/11/2024;146;Honda Peças;61;636.34;38816.74;8;Entregue
1443;12/11/2024;146;Cofap Distrib;84;585.28;49163.52;9;Pendente
1444;03/04/2024;147;Magneti Marelli;36;234.71;8449.56;18;Cancelada
1445;06/04/2024;147;Yamaha Parts;33;255.41;8428.53;15;Entregue
1446;22/06/2024;147;Magneti Marelli;84;239.92;20153.28;7;Entregue
1447;27/06/2024;147;Cofap Distrib;75;261.53;19614.75;19;Entregue
1448;27/09/2024;147;Honda Peças;79;250.17;19763.43;8;Entregue
1449;27/09/2024;147;Bosch Distribuição;90;262.78;23650.2;13;Entregue
1450;23/11/2024;147;Yamaha Parts;90;226.46;20381.4;6;Cancelada
